,Axis1,Axis2,Kernel
3089,-45.29005,-15.014188,5
3090,33.841507,-55.622734,0
3091,-21.483631,12.387864,3
3092,-22.148653,26.015142,3
3093,-18.234453,-32.835705,9
3094,47.641468,2.7425451,8
3095,-3.2774062,-2.1890626,5
3096,40.406975,-13.203189,0
3097,-22.37007,-1.9124688,3
3098,-0.9175492,-28.490597,5
3099,21.100924,-23.427881,0
3100,-11.229978,35.52314,14
3101,-28.033857,43.880566,14
3102,-26.591879,38.181206,11
3103,-11.711737,9.462917,11
3104,-28.167418,19.538992,3
3105,-53.543736,9.246277,10
3106,11.909665,-54.469486,0
3107,-17.386581,37.08743,3
3108,-28.499807,44.283157,14
3109,9.988148,23.55242,13
3110,5.109693,29.253763,1
3111,-36.52626,11.424681,3
3112,-19.627432,35.224583,3
3113,-14.51496,35.650166,11
3114,20.40549,-54.69675,0
3115,-29.80256,7.9639406,5
3116,-31.795954,35.242443,11
3117,-12.77576,14.53387,3
3118,-12.171858,-24.756346,13
3119,-1.5911348,-39.49352,8
3120,26.227003,-37.972168,0
3121,-24.071503,16.164177,11
3122,-0.18841507,47.07031,5
3123,12.90063,36.562416,14
3124,17.5494,-29.454136,8
3125,-15.336477,1.7604452,7
3126,-13.693038,2.25545,10
3127,18.277353,-20.640884,8
3128,33.57528,-44.68804,0
3129,35.283085,-40.066246,0
3130,-22.188713,44.222343,14
3131,20.147827,-46.587063,0
3132,-20.314266,-31.725657,9
3133,11.469331,14.4582815,5
3134,3.7732878,-16.181786,8
3135,22.542236,35.329025,1
3136,-4.6924276,18.840637,1
3137,-33.04307,37.308716,11
3138,-27.343262,61.36661,14
3139,-10.944088,35.94262,3
3140,-51.15111,8.931279,10
3141,21.259876,-7.735681,12
3142,-38.509968,17.4433,3
3143,-47.975597,33.614586,11
3144,46.833607,2.5744505,12
3145,-16.462507,-5.52286,5
3146,-27.474775,43.387802,14
3147,-36.83379,12.573594,3
3148,-17.18549,16.06735,3
3149,11.103317,-5.7818956,12
3150,-7.3409114,39.845257,7
3151,-26.622074,2.3054113,3
3152,0.3101617,-54.9842,0
3153,16.549498,-17.250227,8
3154,13.198775,-57.518578,5
3155,17.697145,6.055964,1
3156,-26.782963,4.9859586,3
3157,47.54417,7.5451746,12
3158,-32.594498,-22.48155,5
3159,24.170868,34.705814,1
3160,-5.1581106,47.944077,14
3161,48.057465,7.5452147,5
3162,1.6617999,-48.587986,4
3163,-22.44965,-25.200956,9
3164,4.9390025,32.570076,5
3165,17.61358,2.9401822,1
3166,-32.10562,-21.562092,5
3167,-24.122278,34.701725,11
3168,-39.02608,21.730097,3
3169,12.826639,-27.208803,5
3170,-39.99865,4.456533,3
3171,22.712646,35.000202,1
3172,-14.471591,-27.547417,9
3173,-5.556514,-40.489727,4
3174,-28.456112,11.685415,3
3175,-1.4870973,8.18739,6
3176,26.68544,-39.40251,0
3177,28.003242,-43.72222,0
3178,-34.592304,24.856272,3
3179,8.49904,6.929106,1
3180,15.524823,31.431433,13
3181,-13.51676,-2.9453046,7
3182,15.952161,-3.8641088,8
3183,-21.530132,-26.49456,9
3184,-16.633791,15.756693,5
3185,12.610412,9.216417,13
3186,15.372625,-47.312397,0
3187,42.6528,-53.224033,0
3188,0.38511497,-35.280125,0
3189,-22.587898,-4.096116,7
3190,-35.022987,-0.34776133,3
3191,34.194157,2.0216987,12
3192,16.550064,2.0080314,5
3193,4.64675,-43.822784,4
3194,38.893227,-14.047061,1
3195,41.54799,15.134716,13
3196,39.58122,-33.58074,0
3197,-17.29588,16.284613,3
3198,-24.254408,-27.52855,9
3199,20.614529,25.465706,5
3200,-19.466692,-31.08113,9
3201,-53.423176,25.242924,10
3202,27.278973,17.195152,13
3203,39.33745,-10.13967,12
3204,4.696852,-32.88965,8
3205,12.413262,-27.90313,5
3206,-17.722172,-35.994144,5
3207,41.992855,-10.51938,12
3208,-32.042255,7.420744,3
3209,-38.561844,5.685102,3
3210,-37.62358,13.663837,3
3211,-24.131659,15.015632,3
3212,4.8550043,-50.35399,4
3213,39.672195,-1.7284472,12
3214,-29.38551,40.49943,11
3215,37.026394,-31.844664,0
3216,-53.024376,13.643426,10
3217,43.11671,-1.3294463,12
3218,1.337416,-41.18383,4
3219,-23.979053,36.045864,11
3220,-16.509201,51.84378,14
3221,-9.327049,21.35768,14
3222,-27.930676,58.763054,14
3223,-15.700005,-21.7302,9
3224,1.767717,8.28751,14
3225,38.64132,-17.519878,1
3226,-50.55766,9.560735,10
3227,0.92202276,-45.593784,4
3228,-54.981533,-8.359192,5
3229,12.717826,-14.404188,8
3230,-33.7898,4.1497507,3
3231,34.441677,-1.0762647,12
3232,1.5533135,-48.113247,4
3233,-6.9531693,-23.418373,8
3234,44.730583,-32.613953,5
3235,-12.515571,-6.18351,7
3236,21.23052,-45.892494,0
3237,-46.59748,1.4450177,10
3238,-18.423803,25.802034,3
3239,-12.368118,-21.388773,9
3240,35.412464,-2.6290371,12
3241,-9.312428,21.632269,14
3242,-28.638094,33.548126,11
3243,9.133258,-12.759723,8
3244,-38.401237,8.032131,3
3245,4.177639,-11.536552,5
3246,-9.678981,12.234599,11
3247,-15.508071,-2.9104161,7
3248,20.062849,-9.941111,8
3249,-5.633381,-0.91020095,7
3250,18.872087,9.265143,1
3251,-0.5125521,-41.82733,4
3252,-42.163136,30.122814,11
3253,-2.3408263,-1.9665663,5
3254,25.634455,6.4122486,13
3255,-49.842327,1.8315152,10
3256,-25.607424,-0.12836352,6
3257,13.907939,31.247412,14
3258,-24.583496,-22.263437,11
3259,-4.587543,64.71715,3
3260,28.909872,0.1576592,8
3261,2.8063395,-25.06089,5
3262,-2.6270492,46.725914,14
3263,-13.278926,-23.945986,9
3264,-28.337164,17.292501,3
3265,-35.082172,38.940315,11
3266,34.09803,-46.596172,0
3267,-29.698278,56.544228,11
3268,30.473106,-42.734947,0
3269,12.041986,53.945854,5
3270,0.5362499,7.0517526,6
3271,38.204296,-3.1192694,12
3272,-52.590256,-1.7380116,5
3273,26.375513,-13.888431,8
3274,28.696335,-47.748993,0
3275,-2.94679,25.843761,14
3276,2.2963774,-45.76754,4
3277,-15.40895,37.41844,11
3278,14.605822,-53.486515,5
3279,18.570648,-15.065337,8
3280,-40.70981,5.300853,3
3281,-18.456541,30.554712,3
3282,-2.9039223,-40.147926,8
3283,-26.914415,15.582575,3
3284,36.73107,6.1164045,12
3285,-14.942276,-43.025185,5
3286,39.635582,-13.309609,5
3287,-21.758629,-33.647648,9
3288,-8.143876,-35.371616,8
3289,46.539093,-40.071476,5
3290,14.247015,-2.5546014,8
3291,-30.76058,5.0781083,3
3292,-24.518707,20.54959,1
3293,17.000563,2.376286,5
3294,-21.694836,28.140188,3
3295,12.425303,24.579357,14
3296,11.053263,-29.437042,5
3297,-14.512563,-3.065108,7
3298,6.2871695,20.558287,5
3299,-31.515987,58.246056,11
3300,-6.9700565,31.51588,3
3301,37.212124,-6.9400187,12
3302,-0.75990427,54.9838,2
3303,27.454805,20.66744,14
3304,-20.044275,-21.544762,9
3305,-45.71885,16.285446,11
3306,17.973629,23.761972,1
3307,32.378586,-4.9227443,12
3308,37.71241,10.613779,12
3309,-14.517878,8.0215025,7
3310,35.714783,1.9653513,12
3311,23.830536,-8.646322,12
3312,8.604099,-52.992702,4
3313,-30.21294,58.14539,14
3314,-1.1549484,-46.665676,4
3315,-27.656616,34.595104,11
3316,22.192144,-11.7023735,8
3317,-44.985348,26.520615,10
3318,13.279465,-17.663157,5
3319,-31.727552,41.697598,11
3320,-14.2206,-2.7765777,7
3321,-29.671835,32.192127,11
3322,-33.857483,-21.680279,5
3323,-18.575447,45.6924,14
3324,-36.920574,44.00864,11
3325,17.272924,-54.90947,5
3326,34.926884,-33.057995,1
3327,-44.869686,-16.05252,7
3328,32.213985,-29.768606,5
3329,7.567449,-23.976458,5
3330,0.8387826,-36.197052,0
3331,10.642526,-42.84567,4
3332,-22.80014,5.4087653,11
3333,47.95739,8.086716,3
3334,-0.60763663,59.95096,2
3335,18.445267,-34.880257,5
3336,15.96024,27.192368,13
3337,-18.053656,34.435238,3
3338,-26.547089,12.126018,3
3339,26.50843,4.0862103,13
3340,17.737679,-45.984676,0
3341,-48.040577,18.42083,11
3342,-5.33672,23.535604,13
3343,9.871387,25.02295,14
3344,31.400942,-33.071762,0
3345,-21.00592,23.30421,3
3346,19.190958,10.541484,1
3347,-29.349003,18.077837,5
3348,28.13352,-26.83631,8
3349,-16.594664,-2.54908,7
3350,-0.85474426,10.586819,6
3351,0.76455766,45.78203,3
3352,-50.96323,33.745327,5
3353,11.212127,11.5221815,5
3354,-4.3707395,28.703712,14
3355,-4.2524276,-0.6258206,3
3356,-42.376095,4.602463,5
3357,-35.645817,4.0194926,3
3358,9.925741,15.847732,5
3359,14.578865,26.446968,6
3360,25.32029,-56.213776,0
3361,22.13933,14.578106,13
3362,9.301255,-9.542008,3
3363,35.166683,-4.9075837,8
3364,-53.600117,1.7069609,10
3365,23.743092,19.938099,14
3366,3.0387127,-39.57408,4
3367,21.33843,-25.576277,5
3368,0.5677078,21.607693,12
3369,-2.3071527,-12.871925,5
3370,-22.115011,29.571692,11
3371,-13.75264,-22.091803,9
3372,31.348726,-47.320446,0
3373,13.683669,28.162737,14
3374,25.82589,-14.596854,8
3375,22.955706,2.1617413,1
3376,-37.654747,-10.705555,8
3377,-12.601838,-22.105783,9
3378,-1.8889934,-46.136955,4
3379,20.774088,25.789957,5
3380,5.002521,-6.0534434,3
3381,-17.69544,24.280457,3
3382,-47.094032,29.438772,11
3383,-1.8380333,34.473217,14
3384,-31.491688,18.497215,11
3385,11.984005,53.928623,5
3386,-53.87342,5.5055027,10
3387,17.798233,-0.92792594,5
3388,-52.567017,11.34736,10
3389,11.450549,-11.995654,8
3390,-3.3703973,56.0547,2
3391,-19.095222,25.856672,3
3392,33.901436,-55.56076,0
3393,39.549225,-25.88869,5
3394,-18.173473,44.934555,14
3395,30.573275,20.751694,13
3396,-25.013058,-8.748121,11
3397,-55.561512,9.232641,10
3398,-2.294777,-2.1418784,5
3399,4.123491,0.1990555,5
3400,-33.71882,-22.370987,3
3401,2.548185,-54.023132,4
3402,47.236485,-27.091463,5
3403,-3.2952168,-46.67928,4
3404,12.105426,-13.260579,8
3405,23.29946,-53.391094,5
3406,-32.11614,42.027687,10
3407,26.988554,-1.5368292,5
3408,-31.122734,-0.9117672,3
3409,0.97497505,-46.30473,4
3410,-30.90708,41.95745,11
3411,34.837463,-34.718586,1
3412,-28.245712,-0.8365043,3
3413,-4.6245847,-16.443272,8
3414,-14.388037,5.7179027,14
3415,18.437809,-6.2329035,8
3416,-50.711685,33.57422,11
3417,-19.513834,-31.045254,9
3418,-18.891024,24.497028,3
3419,-10.093444,12.365605,11
3420,44.338295,-40.369293,5
3421,-54.196857,11.39684,10
3422,15.580683,11.321753,5
3423,-16.398888,-21.496145,9
3424,-19.97621,38.34744,3
3425,-42.05246,17.57652,9
3426,33.909084,-55.527924,0
3427,-39.922832,6.9245753,3
3428,16.543396,20.731739,3
3429,17.336977,-1.6176609,1
3430,18.607191,-5.7871256,8
3431,-7.521576,-23.37857,9
3432,43.008812,10.428338,8
3433,8.600351,2.5729082,5
3434,10.019886,-24.63068,13
3435,36.81659,-48.192463,0
3436,-17.188828,28.501646,3
3437,7.1987886,-2.4383063,5
3438,-35.233845,33.655453,11
3439,36.089123,-7.585759,12
3440,23.645145,-1.0219057,12
3441,9.934388,18.048119,5
3442,27.619705,15.955066,13
3443,38.78272,-9.922238,12
3444,33.053658,-32.656376,1
3445,-10.388879,-3.3770826,7
3446,-44.769722,26.601698,3
3447,-44.814907,-14.169458,5
3448,31.856152,7.2153044,13
3449,-12.235898,-5.137521,7
3450,-39.173347,3.9918985,3
3451,-34.89812,5.06562,3
3452,9.596953,14.407499,5
3453,-23.753857,3.8738704,3
3454,20.191467,-0.21993475,5
3455,-25.505611,39.552086,11
3456,24.481928,-56.1118,0
3457,-48.628654,28.1341,11
3458,17.369083,-29.531433,5
3459,-5.050464,-30.327667,8
3460,11.17754,-42.310513,5
3461,-36.4837,12.846921,14
3462,7.4025936,-24.025528,5
3463,-12.549378,35.613647,11
3464,-27.814154,55.964085,14
3465,3.592799,51.1106,5
3466,-5.04091,27.516708,3
3467,-19.96803,38.52678,11
3468,-58.037647,24.795532,3
3469,26.328804,-5.771352,8
3470,-10.437972,9.633797,11
3471,15.425037,-17.210583,8
3472,23.405802,-11.563638,8
3473,-15.035342,-4.5073905,7
3474,12.566664,-36.29482,8
3475,2.7717695,-26.29575,5
3476,39.792862,5.439345,12
3477,33.25588,-1.891131,12
3478,-17.916399,-24.917906,9
3479,-21.509289,42.60095,14
3480,-23.618378,35.161415,11
3481,7.239787,-11.103395,1
3482,31.247475,14.421651,13
3483,-30.640072,-22.867838,5
3484,-31.297083,-0.5945016,3
3485,-10.460279,1.1254791,11
3486,-1.8005283,57.668995,2
3487,12.309078,-9.800097,8
3488,12.051455,53.93133,5
3489,-11.374324,-2.0970662,7
3490,-47.12578,1.0291488,10
3491,-6.852496,40.660404,1
3492,18.72193,-5.5731206,5
3493,15.903981,9.432507,5
3494,-1.6188668,-45.843433,4
3495,-1.5835766,4.2653413,6
3496,-45.06021,20.16239,5
3497,47.184357,-48.472584,5
3498,-8.057672,-24.555542,8
3499,-42.72023,-8.069106,5
3500,-5.2505827,-38.640778,8
3501,-24.326384,20.207119,3
3502,15.563362,-8.618279,8
3503,-0.5198238,-43.314877,4
3504,48.244095,-29.311665,5
3505,38.855927,-21.588007,5
3506,-3.5340445,-47.47216,4
3507,-3.6687403,64.92295,14
3508,26.19965,-23.82689,0
3509,20.326525,-13.302753,8
3510,12.694653,-8.113392,8
3511,22.42455,-41.641056,0
3512,15.708807,-42.240494,0
3513,29.323046,4.4189105,12
3514,-31.840084,41.943497,11
3515,19.172697,45.4938,14
3516,28.682697,-48.17023,0
3517,-10.475083,36.155094,11
3518,32.32274,0.31523538,12
3519,-16.255428,-1.9830389,7
3520,30.517536,15.919323,13
3521,9.141359,-34.33843,5
3522,45.17641,-26.346483,5
3523,-37.39017,-6.722453,3
3524,38.966137,-42.737305,0
3525,25.98773,-37.747623,0
3526,-12.31081,28.97753,11
3527,-13.146552,-3.6619537,7
3528,-6.454438,-46.688984,4
3529,1.4318129,-52.784134,4
3530,20.96838,-47.65588,0
3531,14.487328,-26.798414,5
3532,-36.510983,14.135152,11
3533,-40.125088,41.787914,11
3534,27.429033,-13.874109,8
3535,-22.912928,-32.238667,9
3536,-22.81081,46.302197,14
3537,8.270872,-25.551514,5
3538,11.018144,-17.49361,8
3539,31.267607,22.081566,13
3540,-50.61265,33.30734,11
3541,-10.162503,12.574226,11
3542,15.825274,-22.158522,8
3543,-14.410967,-2.6468322,7
3544,0.16762295,49.301662,5
3545,28.570665,-12.553915,8
3546,-24.291862,58.54078,14
3547,13.297867,-33.11365,5
3548,-21.708439,-10.748226,10
3549,10.400364,8.872945,5
3550,-14.013392,12.251945,5
3551,-11.256853,7.677076,11
3552,-14.137208,9.623211,7
3553,-45.75376,31.077255,11
3554,29.653666,8.949053,13
3555,-36.92442,42.10029,9
3556,-1.0306998,22.131351,11
3557,41.912434,15.113239,5
3558,-36.367207,34.69409,11
3559,-14.501168,39.78672,5
3560,-2.6008172,5.5207877,6
3561,-18.523785,-0.039187416,7
3562,-34.272015,40.505154,11
3563,21.59098,-9.74356,8
3564,36.02129,-32.276726,1
3565,38.937622,0.105271734,11
3566,-45.276123,17.058123,5
3567,-28.414951,40.884083,11
3568,-46.43924,-3.1237612,5
3569,-5.568195,-11.335135,14
3570,16.920355,-16.503223,8
3571,4.651341,1.5069418,5
3572,30.214758,-49.9663,0
3573,-24.870901,4.4935875,3
3574,9.987289,-43.133663,5
3575,-28.43055,5.640779,3
3576,-28.600746,-22.022083,9
3577,20.697433,-15.772319,8
3578,20.286018,-24.526848,7
3579,45.76399,1.4817224,12
3580,-50.37219,5.5847845,10
3581,14.020217,6.542624,5
3582,-21.632305,24.047018,3
3583,43.980877,-38.007046,0
3584,17.433582,19.566484,3
3585,-16.862171,24.085896,3
3586,-34.65338,-5.42707,7
3587,-0.9913549,-36.568645,5
3588,11.132049,-16.023176,8
3589,10.532841,36.332867,14
3590,36.94286,-20.86575,5
3591,-51.53821,21.51149,10
3592,31.349068,-44.884865,0
3593,1.9593353,-40.410564,4
3594,-17.841845,5.7099237,14
3595,26.954247,-16.4751,0
3596,12.236985,15.05007,5
3597,-5.2026854,-23.19536,8
3598,3.1470912,-39.672726,4
3599,-19.716331,-34.988667,0
3600,7.557809,-25.814392,5
3601,-5.4386663,45.585865,14
3602,-32.460384,32.322033,11
3603,-9.86188,-22.320576,9
3604,34.58237,-37.69434,0
3605,-36.312244,24.014898,11
3606,-17.350988,45.130833,5
3607,-28.763643,27.04854,11
3608,42.107426,-44.69975,5
3609,-15.298714,-17.554863,9
3610,-7.118777,50.871677,2
3611,15.539205,-13.868517,8
3612,-24.356955,50.340607,14
3613,-25.629158,15.070485,3
3614,-11.473036,35.91687,11
3615,41.519356,-1.2345704,3
3616,39.012115,-17.474586,0
3617,-42.672123,28.891659,11
3618,-6.0281396,46.582355,3
3619,-6.2905273,33.582245,11
3620,38.664577,-52.557938,5
3621,-17.887218,15.415571,11
3622,-10.929317,-13.233217,5
3623,-20.40102,0.74891335,7
3624,-22.953194,-32.400604,9
3625,-4.421338,48.353065,5
3626,-24.114483,26.122404,3
3627,12.683956,-38.037155,8
3628,13.638183,5.2667007,11
3629,32.33095,23.274193,13
3630,28.804188,-4.7314105,12
3631,-17.22289,5.91948,7
3632,36.082573,-0.28672555,12
3633,-22.239748,44.313396,14
3634,47.94737,2.6203525,5
3635,-28.61928,-12.077555,10
3636,-16.427473,-13.078237,11
3637,10.478854,-54.285313,0
3638,-36.178143,-3.6167784,5
3639,-21.628683,21.30375,11
3640,7.0437527,23.893602,14
3641,1.779348,35.418697,5
3642,14.422583,35.637096,14
3643,6.8971987,27.311922,11
3644,-28.478888,32.660053,11
3645,-28.998806,32.59889,11
3646,-3.1187644,29.885086,14
3647,-17.98687,44.425205,11
3648,-0.9951306,15.154894,5
3649,38.844265,-11.747147,1
3650,15.931529,-13.853592,8
3651,-21.75238,45.687218,14
3652,16.707224,-44.21312,0
3653,46.717186,-31.374937,5
3654,-7.3554473,-26.068405,12
3655,3.6561995,-40.30594,4
3656,9.927698,-30.261072,5
3657,-35.283306,13.530135,3
3658,-23.224867,52.841,11
3659,34.456196,-39.103374,0
3660,-26.89107,-9.76681,10
3661,11.943435,-26.413006,5
3662,-34.1935,40.500828,11
3663,-28.939528,2.3445985,3
3664,47.037907,-33.969803,5
3665,14.861157,-33.094406,8
3666,-32.642868,24.373611,11
3667,50.962776,-45.575867,0
3668,-33.31042,-22.478737,5
3669,19.077267,46.362335,5
3670,24.871017,28.233894,1
3671,23.491234,35.118877,1
3672,19.33022,4.104358,1
3673,9.869819,18.010155,5
3674,-57.176666,-0.7777249,5
3675,-43.092033,5.5485234,11
3676,-27.299248,57.528023,14
3677,-23.859713,29.64985,11
3678,-0.5748936,-35.72732,4
3679,-23.147886,31.630394,3
3680,-41.337864,-4.040635,3
3681,42.88902,-3.69399,5
3682,-37.498924,-10.156805,8
3683,16.647764,-36.2597,8
3684,-5.4404736,56.805943,2
3685,10.114006,-29.962019,1
3686,26.113104,-27.400259,5
3687,-7.580827,-32.564465,8
3688,-1.0444713,4.661913,6
3689,38.344116,-12.253481,1
3690,22.77322,-46.17506,0
3691,8.044011,46.945618,5
3692,37.768646,-38.460094,0
3693,36.40606,10.122621,12
3694,-43.03649,33.506195,11
3695,22.437296,13.804028,13
3696,-33.640438,32.739494,11
3697,11.051808,-0.5589703,5
3698,-36.330074,10.870654,3
3699,-35.66887,23.027143,11
3700,48.960045,-0.47256404,8
3701,0.4606288,5.2159457,6
3702,20.081404,-25.396622,8
3703,34.804676,16.873724,13
3704,-57.323338,6.0674605,10
3705,17.759676,1.1749545,5
3706,16.490046,-50.517387,0
3707,20.426678,-50.99417,0
3708,-1.6120362,55.068188,2
3709,22.12619,34.884537,1
3710,47.074493,6.7343116,12
3711,31.635761,14.691962,13
3712,41.17872,-4.2492595,12
3713,-42.320656,16.86593,11
3714,2.1281893,0.5402937,5
3715,10.528022,-9.05453,8
3716,-33.296677,38.31969,11
3717,8.717409,-48.37955,0
3718,-31.496153,-13.642987,5
3719,21.499105,-36.504864,8
3720,36.361908,-2.1387947,12
3721,-19.006641,32.98783,3
3722,-6.7121034,47.300407,11
3723,30.133034,14.94885,13
3724,11.793791,34.583416,14
3725,18.253004,-45.92128,5
3726,45.88677,-27.8142,5
3727,25.616785,-18.789173,12
3728,-0.28381082,-36.14047,8
3729,1.0485387,-3.5936472,5
3730,-17.326056,0.77134573,11
3731,31.848955,-14.123488,5
3732,-23.653107,35.854973,3
3733,14.523825,-36.37147,8
3734,15.658866,31.391752,13
3735,-36.639065,29.209253,14
3736,24.63559,-8.925344,8
3737,16.859484,-30.00754,8
3738,-23.167398,31.536507,11
3739,1.150009,55.36759,10
3740,-21.760847,2.6503758,3
3741,-1.0648998,5.5055523,6
3742,5.6665983,16.275953,5
3743,33.388355,1.0920942,12
3744,21.709257,-12.025845,8
3745,-7.2239223,58.074024,10
3746,-42.08501,-3.346815,5
3747,11.053248,19.168,5
3748,3.1771684,50.777508,5
3749,31.000826,-20.206806,5
3750,-37.574688,11.144157,11
3751,-4.5231037,10.773132,3
3752,-23.768261,35.23049,11
3753,0.5760781,7.2513714,6
3754,-26.953957,59.554035,14
3755,-19.862753,35.205288,11
3756,27.086533,-31.31567,0
3757,-20.378628,-28.883226,9
3758,15.074489,-1.5639278,8
3759,42.766315,-32.504894,5
3760,34.175995,-1.6918553,12
3761,7.2330604,-47.512917,4
3762,11.450471,25.81263,14
3763,30.740967,-36.04396,0
3764,-23.911818,-22.020351,9
3765,37.40005,11.260836,12
3766,-30.457684,45.2756,14
3767,-4.6619034,32.690876,11
3768,-6.5399117,19.707243,3
3769,-16.187845,27.834568,3
3770,31.495687,-6.999868,12
3771,-37.63401,-10.237172,8
3772,26.104856,17.507444,13
3773,-36.28132,13.059019,11
3774,-34.444057,-10.090796,1
3775,-17.29937,-26.260695,9
3776,-30.581213,1.5193108,3
3777,-25.168718,14.336211,3
3778,-15.298301,-11.910793,5
3779,-37.221832,33.318096,11
3780,14.464799,26.664692,14
3781,3.6986084,28.768785,14
3782,9.231675,-11.00813,8
3783,44.290295,-12.133404,5
3784,-2.3916287,-24.156958,8
3785,-12.290719,-2.383087,7
3786,24.08796,-38.541325,8
3787,-9.921924,-24.86518,9
3788,-37.731506,-9.660282,10
3789,-23.787312,-32.35411,9
3790,-29.682377,-0.30537114,3
3791,30.924149,-39.286377,0
3792,3.6767201,-46.883854,4
3793,-31.860567,-22.324848,5
3794,10.590966,-45.55371,4
3795,-42.416195,30.041061,11
